BForm's Team,131.26,vs.,147.48,kevinlab's Team
Russell Wilson,27.06,QB,19.08,Trevor Lawrence
Raheem Mostert,2,RB,3.1,AJ Dillon
Derrick Henry,9.2,RB,20.4,D'Andre Swift
James Conner,5.3,RB,14.6,Jonathan Taylor
Allen Robinson,6.5,WR,12.4,DJ Moore
Amari Cooper,32.4,WR,10.2,Jerry Jeudy
Stefon Diggs,11.4,WR,14.1,Jaylen Waddle
Jarvis Landry,16.9,RB/WR/TE,13.9,Jalen Reagor
Mark Andrews,3.5,TE,21.7,T.J. Hockenson
Younghoe Koo,6,K,12,Greg Zuerlein
Los Angeles Rams,11,D/ST,6,Los Angeles Chargers

LiamWallace's Team,91.72,vs.,142.8,Munch and the Munchkins
Aaron Rodgers,1.32,QB,17,Lamar Jackson
Ronald Jones,-0.6,RB,23.2,Christian McCaffrey
David Montgomery,18.3,RB,10.7,Damien Harris
Antonio Gibson,9.3,RB,3.1,Ty Johnson
Mike Evans,3.9,WR,23.3,DeAndre Hopkins
Tyler Lockett,24,WR,25.7,Adam Thielen
Courtland Sutton,1.9,WR,16.1,DeVonta Smith
Travis Kelce,22.6,TE,5.1,Kyle Pitts
Russell Gage,0,RB/WR/TE,4.6,Hunter Henry
Mason Crosby,3,K,4,Jason Myers
Washington Commanders,8,D/ST,10,Minnesota Vikings

Pat n Ma'Homies,132.58,vs.,107.74,The NFC Least
Patrick Mahomes,33.28,QB,18.64,Joe Burrow
Leonard Fournette,8.4,RB,1.2,Kyle Juszczyk
Darrell Henderson,15.2,RB,3.2,Aaron Jones
Myles Gaskin,10.1,RB,4.6,Javonte Williams
Marquise Brown,16.4,WR,12.9,A.J. Brown
Terry McLaurin,8.2,WR,8.5,Chase Claypool
Brandon Aiyuk,0,WR,18.4,Ja'Marr Chase
Corey Davis,24.2,RB/WR/TE,16.1,DJ Chark
George Kittle,9.8,TE,9.2,Noah Fant
Rodrigo Blankenship,4,K,12,Dustin Hopkins
Cleveland Browns,3,D/ST,3,Tampa Bay Buccaneers

JuJu and JuJuJu (Justin x3),157.62,vs.,132.04,thomas10's Team
Justin Herbert,13.38,QB,12.64,Baker Mayfield
Austin Ekeler,11.7,RB,8.7,Mike Davis
Chase Edmonds,12.6,RB,23,Joe Mixon
Josh Jacobs,16.5,RB,5.4,Najee Harris
Tyreek Hill,31.6,WR,4.4,Julio Jones
JuJu Smith-Schuster,7.2,WR,19,Chris Godwin
Justin Jefferson,10.04,WR,14,DK Metcalf
Michael Gallup,5.6,RB/WR/TE,15.7,Brandin Cooks
Rob Gronkowski,25,TE,12.2,Dallas Goedert
Justin Tucker,11,K,7,Ryan Succop
San Francisco 49ers,13,D/ST,10,Denver Broncos

JustinPaley's Team,149.06,vs.,133.86,micnaumann's Team
Kyler Murray,33.56,QB,27.16,Tom Brady
James White,9.1,RB,4.9,Ezekiel Elliott
Nick Chubb,21.1,RB,17.4,Dalvin Cook
James Robinson,5.9,RB,8.7,Clyde Edwards-Helaire
Mike Williams,18.2,WR,13.5,Keenan Allen
Cooper Kupp,20.3,WR,27.4,Deebo Samuel
Calvin Ridley,7.6,WR,12.1,Diontae Johnson
Kenyan Drake,9.5,RB/WR/TE,4.7,Tyler Boyd
Robert Tonyan,1.8,TE,0,Mike Gesicki
Brandon McManus,9,K,13,Robbie Gould
Philadelphia Eagles,13,D/ST,5,Buffalo Bills

Dak Label Player of the Game,133.22,vs.,146.9,mdubey's Team
Dak Prescott,26.42,QB,16.2,Josh Allen
Melvin Gordon,19.3,RB,15.6,Kareem Hunt
Saquon Barkley,3.2,RB,16.6,Alvin Kamara
Miles Sanders,15.3,RB,11.2,Chris Carson
Robert Woods,10.9,WR,12.2,Robbie Chosen
Davante Adams,8.1,WR,19.9,CeeDee Lamb
Kenny Golladay,8.4,WR,13.8,Tee Higgins
DeVante Parker,10.1,RB/WR/TE,1.9,Marquez Callaway
Darren Waller,21.5,TE,10.5,Logan Thomas
Josh Lambo,3,K,10,Harrison Butker
New England Patriots,7,D/ST,19,Pittsburgh Steelers

