Dirty Kev and the Boyz,109.18,vs.,82.56,Aaron’s Drug Adventures
Trevor Lawrence,3.48,QB,16.56,Aaron Rodgers
J.K. Dobbins,9.3,RB,0.6,Kyren Williams
Gus Edwards,0.2,RB,7.4,Zack Moss
D'Andre Swift,25.7,RB,4.6,David Montgomery
Jaylen Waddle,6.7,WR,12.2,Isaiah Hodgins
Jerry Jeudy,7.3,WR,10.6,Treylon Burks
DJ Moore,20.7,WR,6.4,Courtland Sutton
T.J. Hockenson,9.4,TE,0.0,Dawson Knox
Chris Olave,6.2,WR/RB/TE,1.6,Christian Watson
Jason Myers,11.2,K,8.6,Graham Gano
LAC,9.0,D/ST,14.0,NYG

Munch and McMunchkins,129.0,vs.,86.8,Inferno F.C.
Tyler Huntley,9.6,QB,16.2,Justin Fields
Jamaal Williams,22.2,RB,19.3,Najee Harris
Christian McCaffrey,28.3,RB,1.2,Joe Mixon
Jerick McKinnon,20.1,RB,7.3,Rachaad White
Stefon Diggs,3.6,WR,0.8,DK Metcalf
Tyler Lockett,2.5,WR,16.5,Chris Godwin
DeVonta Smith,16.0,WR,7.2,Drake London
Travis Kelce,7.8,TE,6.0,Dallas Goedert
Jakobi Meyers,13.9,WR/RB/TE,0.3,Devin Singletary
Evan McPherson,1.0,K,4.0,Ryan Succop
MIA,4.0,D/ST,8.0,KC

J E T S NONONO,102.5,vs.,129.38,klabs_smelly_dookey
Kirk Cousins,6.9,QB,37.68,Tom Brady
Royce Freeman,5.4,RB,9.7,Ezekiel Elliott
Tyler Allgeier,16.0,RB,12.3,Aaron Jones
Nick Chubb,12.1,RB,13.8,Cam Akers
Richie James,17.1,WR,13.1,Michael Pittman
Mike Williams,12.9,WR,7.9,Tyler Boyd
Allen Lazard,8.4,WR,4.5,Diontae Johnson
Hayden Hurst,3.5,TE,5.1,Pat Freiermuth
Kendrick Bourne,2.3,WR/RB/TE,9.2,Van Jefferson
Brandon McManus,7.9,K,12.1,Michael Badgley
PHI,10.0,D/ST,4.0,BUF

The Hardly Know 'Ers,152.98,vs.,120.42,PatnMahomies
Joe Burrow,6.28,QB,25.02,Patrick Mahomes
AJ Dillon,10.1,RB,14.7,Kenneth Walker
Travis Etienne,21.5,RB,6.1,Rhamondre Stevenson
Latavius Murray,9.2,RB,6.7,Leonard Fournette
A.J. Brown,17.7,WR,8.2,Amon-Ra St. Brown
Mike Evans,43.7,WR,22.2,Brandon Aiyuk
Ja'Marr Chase,0.0,WR,4.7,Terry McLaurin
Dalton Schultz,21.1,TE,10.3,George Kittle
Zonovan Knight,5.4,WR/RB/TE,2.6,David Njoku
Cameron Dicker,8.0,K,6.9,Nick Folk
TB,10.0,D/ST,13.0,CLE

Juju and Jujuju,113.48,vs.,113.88,Los Angeles Rams
Justin Herbert,16.68,QB,14.38,Dak Prescott
Austin Ekeler,30.1,RB,8.5,Alvin Kamara
Josh Jacobs,17.5,RB,6.1,Miles Sanders
Dalvin Cook,5.4,RB,6.3,Saquon Barkley
Tyreek Hill,13.7,WR,3.3,Garrett Wilson
JuJu Smith-Schuster,3.1,WR,30.8,Davante Adams
Justin Jefferson,2.0,WR,9.3,Keenan Allen
Gerald Everett,9.0,TE,3.4,Evan Engram
Zay Jones,3.9,WR/RB/TE,8.7,Brian Robinson
Justin Tucker,9.1,K,11.1,Brett Maher
SF,3.0,D/ST,12.0,NE

