Dirty Kev and the Boyz,131.72,vs.,107.34,Aaron’s Drug Adventures
Trevor Lawrence,26.82,QB,12.64,Deshaun Watson
J.K. Dobbins,13.3,RB,22.6,David Montgomery
Gus Edwards,5.5,RB,0.7,Kyren Williams
D'Andre Swift,10.0,RB,2.7,Antonio Gibson
Jaylen Waddle,18.9,WR,6.6,Terrace Marshall
Jerry Jeudy,11.1,WR,5.7,Isaiah Hodgins
DJ Moore,15.8,WR,0.0,Courtland Sutton
T.J. Hockenson,6.8,TE,18.8,Dawson Knox
Cedrick Wilson,2.6,WR/RB/TE,6.6,Christian Watson
Jason Myers,9.9,K,12.0,Graham Gano
LV,11.0,D/ST,19.0,NYG

Munch and McMunchkins,101.42,vs.,111.24,Los Angeles Rams
Tyler Huntley,4.02,QB,20.24,Dak Prescott
D'Onta Foreman,-0.1,RB,11.4,Alvin Kamara
Christian McCaffrey,22.8,RB,12.6,Tony Pollard
Isiah Pacheco,8.2,RB,1.4,Miles Sanders
Stefon Diggs,8.2,WR,11.8,Garrett Wilson
Tyler Lockett,10.3,WR,4.8,Davante Adams
DeVonta Smith,15.1,WR,12.6,Keenan Allen
Travis Kelce,15.5,TE,1.6,Greg Dulcich
Jamaal Williams,3.3,WR/RB/TE,20.5,Saquon Barkley
Evan McPherson,9.1,K,12.3,Brett Maher
MIN,5.0,D/ST,2.0,WAS

J E T S NONONO,106.2,vs.,121.76,CeeDee’s Nutz
Kirk Cousins,32.4,QB,34.86,Josh Allen
Kareem Hunt,3.2,RB,3.6,Michael Carter
Tyler Allgeier,22.1,RB,9.6,Joshua Kelley
Nick Chubb,9.9,RB,11.4,Jaylen Warren
Allen Lazard,1.2,WR,16.2,CeeDee Lamb
Mike Williams,8.7,WR,13.8,Tee Higgins
Richie James,6.2,WR,11.1,Donovan Peoples-Jones
Hunter Henry,1.9,TE,1.4,Tyler Conklin
Dare Ogunbowale,1.4,WR/RB/TE,3.8,Darius Slayton
Brandon McManus,8.2,K,4.0,Harrison Butker
PHI,11.0,D/ST,12.0,GB

Inferno F.C.,101.28,vs.,131.4,The Hardly Know 'Ers
Justin Fields,21.58,QB,23.8,Joe Burrow
Najee Harris,14.6,RB,2.3,Zonovan Knight
Joe Mixon,7.9,RB,11.7,Travis Etienne
Rachaad White,4.8,RB,20.7,Latavius Murray
DK Metcalf,9.0,WR,22.6,A.J. Brown
Chris Godwin,18.3,WR,10.8,Mike Evans
Curtis Samuel,6.0,WR,15.5,Ja'Marr Chase
Noah Gray,4.6,TE,2.5,Dalton Schultz
Devin Singletary,8.5,WR/RB/TE,9.5,DeAndre Hopkins
Robbie Gould,3.0,K,6.0,Tyler Bass
KC,3.0,D/ST,6.0,DAL

klabs_smelly_dookey,118.4,vs.,128.42,bformell
Jalen Hurts,34.7,QB,14.32,Geno Smith
Ezekiel Elliott,14.1,RB,16.6,James Conner
Tony Jones,0.0,RB,16.1,Raheem Mostert
Cam Akers,11.5,RB,23.3,Derrick Henry
Michael Pittman,14.0,WR,10.1,Marquez Valdes-Scantling
Deebo Samuel,0.0,WR,7.8,Amari Cooper
Diontae Johnson,15.0,WR,8.7,Marvin Jones
Pat Freiermuth,0.0,TE,4.6,Mark Andrews
Aaron Jones,18.6,WR/RB/TE,10.7,Tyler Higbee
Michael Badgley,8.5,K,5.2,Jake Elliott
BUF,2.0,D/ST,11.0,ARI

