Dirty Kev and the Boyz,128.6,vs.,89.96,J E T S NONONO
Trevor Lawrence,18.7,QB,16.16,Kyler Murray
Jonathan Taylor,12.0,RB,17.7,Nick Chubb
AJ Dillon,1.5,RB,11.0,Tyler Allgeier
Eno Benjamin,21.3,RB,0.5,Kenyan Drake
Jaylen Waddle,10.8,WR,8.5,Allen Lazard
DeAndre Hopkins,14.3,WR,0.0,Romeo Doubs
Chris Olave,14.1,WR,18.1,Mike Williams
T.J. Hockenson,6.8,TE,7.8,Hayden Hurst
Jerry Jeudy,13.1,WR/RB/TE,5.8,Jamaal Williams
Chase McLaughlin,6.0,K,4.4,Brandon McManus
LV,10.0,D/ST,0.0,PHI

Munch and McMunchkins,63.9,vs.,140.94,The Hardly Know 'Ers
Lamar Jackson,10.7,QB,39.24,Joe Burrow
Christian McCaffrey,7.2,RB,13.7,Dameon Pierce
Damien Harris,1.5,RB,18.4,Travis Etienne
James Robinson,0.0,RB,9.3,Latavius Murray
Rashod Bateman,6.2,WR,29.0,Ja'Marr Chase
Alec Pierce,5.2,WR,6.6,Chase Claypool
Denzel Mims,0.9,WR,3.6,Rondale Moore
Kyle Pitts,2.4,TE,7.4,Dalton Schultz
Travis Kelce,12.8,WR/RB/TE,1.2,Noah Fant
Evan McPherson,5.0,K,11.5,Wil Lutz
MIA,12.0,D/ST,1.0,TB

Inferno F.C.,77.92,vs.,127.02,PatnMahomies
Jimmy Garoppolo,16.32,QB,25.92,Patrick Mahomes
Najee Harris,9.5,RB,3.6,Leonard Fournette
Joe Mixon,16.6,RB,28.7,Kenneth Walker
Samaje Perine,1.8,RB,19.8,Rhamondre Stevenson
DK Metcalf,1.7,WR,15.8,Terry McLaurin
Chris Godwin,8.0,WR,11.7,Brandon Aiyuk
Brandin Cooks,6.6,WR,0.0,Corey Davis
Mo Alie-Cox,0.0,TE,10.6,David Njoku
Drake London,1.4,WR/RB/TE,0.9,Amon-Ra St. Brown
Ryan Succop,3.0,K,2.0,Nick Folk
BAL,13.0,D/ST,8.0,SEA

CeeDee’s Nutz,97.32,vs.,133.4,klabs_smelly_dookey
Jared Goff,1.52,QB,11.7,Tom Brady
Alvin Kamara,14.0,RB,9.2,Clyde Edwards-Helaire
Breece Hall,13.2,RB,24.1,Aaron Jones
Kareem Hunt,7.3,RB,17.7,Ezekiel Elliott
CeeDee Lamb,8.6,WR,6.8,Michael Pittman
Tee Higgins,11.8,WR,7.0,Diontae Johnson
Jakobi Meyers,10.4,WR,6.9,Deebo Samuel
Zach Ertz,5.1,TE,11.5,Pat Freiermuth
Michael Carter,8.4,WR/RB/TE,25.5,Tyler Boyd
Daniel Carlson,10.0,K,6.0,Brett Maher
NYJ,7.0,D/ST,7.0,IND

Aaron’s Drug Adventures,100.76,vs.,155.84,Juju and Jujuju
Aaron Rodgers,14.76,QB,17.62,Justin Herbert
Antonio Gibson,15.2,RB,29.7,Austin Ekeler
David Montgomery,12.2,RB,35.0,Josh Jacobs
Caleb Huntley,2.2,RB,4.4,Rex Burkhead
Mike Evans,14.1,WR,0.0,Michael Gallup
Tyler Lockett,8.0,WR,10.7,Tyreek Hill
Courtland Sutton,3.8,WR,21.9,JuJu Smith-Schuster
Will Dissly,6.5,TE,8.8,Gerald Everett
Hunter Renfrow,7.0,WR/RB/TE,9.62,Taysom Hill
Graham Gano,12.0,K,14.1,Justin Tucker
NYG,5.0,D/ST,4.0,CIN

Los Angeles Rams,109.88,vs.,109.7,bformell
Dak Prescott,12.28,QB,13.1,Geno Smith
Saquon Barkley,15.5,RB,3.7,Mark Ingram
Melvin Gordon,6.0,RB,18.9,Raheem Mostert
Tony Pollard,11.9,RB,15.3,Derrick Henry
Robert Woods,4.1,WR,8.9,Amari Cooper
Davante Adams,13.5,WR,7.7,Marvin Jones
Christian Kirk,13.6,WR,12.6,Marquez Valdes-Scantling
Evan Engram,8.7,TE,0.4,Mark Andrews
Garrett Wilson,4.4,WR/RB/TE,5.8,Jerick McKinnon
Jason Sanders,12.9,K,6.3,Younghoe Koo
NE,7.0,D/ST,17.0,ARI

