Dirty Kev and the Boyz,127.92,vs.,146.32,CeeDee’s Nutz
Trevor Lawrence,5.82,QB,17.62,Josh Allen
Jonathan Taylor,5.6,RB,38.3,Alvin Kamara
Gus Edwards,6.5,RB,8.1,Michael Carter
D'Andre Swift,11.8,RB,9.2,Kareem Hunt
Jaylen Waddle,26.6,WR,16.3,CeeDee Lamb
DeAndre Hopkins,27.9,WR,12.4,Tee Higgins
Chris Olave,7.7,WR,16.5,Jakobi Meyers
T.J. Hockenson,9.5,TE,11.4,Zach Ertz
DJ Moore,24.5,WR/RB/TE,7.5,Isaiah McKenzie
Matt Gay,2.0,K,0.0,Daniel Carlson
LV,0.0,D/ST,9.0,NYJ

Munch and McMunchkins,154.88,vs.,105.08,bformell
Lamar Jackson,21.82,QB,19.08,Geno Smith
Christian McCaffrey,35.26,RB,0.7,Mark Ingram
Damien Harris,6.2,RB,7.2,Raheem Mostert
D'Onta Foreman,31.8,RB,35.3,Derrick Henry
Rashod Bateman,0.0,WR,19.6,Amari Cooper
DeVonta Smith,4.8,WR,0.0,Marvin Jones
Adam Thielen,9.7,WR,7.9,Allen Robinson
Kyle Pitts,16.5,TE,4.8,Mark Andrews
Stefon Diggs,18.8,WR/RB/TE,2.5,Tyler Higbee
Evan McPherson,1.0,K,5.0,Jake Elliott
MIN,9.0,D/ST,3.0,LAR

J E T S NONONO,157.64,vs.,116.06,Inferno F.C.
Kyler Murray,23.64,QB,17.7,Jimmy Garoppolo
Nick Chubb,24.9,RB,8.96,Najee Harris
Tyler Allgeier,16.0,RB,9.4,Joe Mixon
Kenyan Drake,14.7,RB,8.8,Devin Singletary
Tre'Quan Smith,0.0,WR,14.5,DK Metcalf
Romeo Doubs,14.2,WR,10.5,Chris Godwin
Cooper Kupp,18.9,WR,9.3,Brandin Cooks
Hayden Hurst,6.2,TE,9.4,Dallas Goedert
Jamaal Williams,21.1,WR/RB/TE,9.4,Curtis Samuel
Brandon McManus,3.0,K,10.1,Ryan Succop
PHI,15.0,D/ST,8.0,DEN

Aaron’s Drug Adventures,96.74,vs.,123.38,The Hardly Know 'Ers
Daniel Jones,8.04,QB,1.94,Derek Carr
Antonio Gibson,17.2,RB,12.6,Dameon Pierce
David Montgomery,7.0,RB,23.7,Travis Etienne
Nyheim Hines,11.9,RB,12.4,Latavius Murray
Mike Evans,15.3,WR,0.0,Robbie Chosen
Tyler Lockett,12.8,WR,10.54,Chase Claypool
Courtland Sutton,1.8,WR,36.6,A.J. Brown
Dawson Knox,8.0,TE,8.1,Cole Kmet
Hunter Renfrow,1.1,WR/RB/TE,1.5,Ben Skowronek
Graham Gano,8.6,K,11.0,Tyler Bass
JAX,5.0,D/ST,5.0,TB

klabs_smelly_dookey,130.4,vs.,152.88,PatnMahomies
Jalen Hurts,28.4,QB,16.68,P.J. Walker
Dalvin Cook,22.6,RB,13.3,Leonard Fournette
Aaron Jones,17.7,RB,11.7,Kenneth Walker
Khalil Herbert,15.9,RB,17.8,Rhamondre Stevenson
Michael Pittman,8.8,WR,13.6,Terry McLaurin
Diontae Johnson,6.0,WR,17.1,Brandon Aiyuk
Tyler Boyd,11.3,WR,10.4,Amon-Ra St. Brown
Pat Freiermuth,7.7,TE,11.4,George Kittle
Van Jefferson,0.0,WR/RB/TE,4.0,Darrell Henderson
Brett Maher,7.0,K,22.9,Nick Folk
BUF,5.0,D/ST,14.0,SEA

Juju and Jujuju,111.66,vs.,127.0,Los Angeles Rams
Tua Tagovailoa,29.18,QB,25.4,Dak Prescott
Chase Edmonds,1.4,RB,13.7,Saquon Barkley
Josh Jacobs,6.4,RB,13.8,Miles Sanders
Rex Burkhead,0.7,RB,33.2,Tony Pollard
Zay Jones,5.0,WR,4.5,Gabe Davis
Tyreek Hill,25.5,WR,0.7,Davante Adams
Justin Jefferson,12.8,WR,5.5,Christian Kirk
Taysom Hill,7.78,TE,10.7,Greg Dulcich
Michael Gallup,6.9,WR/RB/TE,2.0,Brian Robinson
Justin Tucker,9.0,K,8.5,Jason Sanders
CIN,7.0,D/ST,9.0,NE

