Dirty Kev and the Boyz,138.86,vs.,92.56,J E T S NONONO
Trevor Lawrence,18.26,QB,24.16,Kirk Cousins
J.K. Dobbins,5.9,RB,3.7,Kareem Hunt
Gus Edwards,9.9,RB,13.7,Tyler Allgeier
D'Andre Swift,3.0,RB,10.7,Nick Chubb
Jaylen Waddle,22.8,WR,0.0,Marquise Goodwin
Jerry Jeudy,14.7,WR,9.6,Mike Williams
DJ Moore,17.6,WR,5.1,Romeo Doubs
T.J. Hockenson,29.4,TE,0.0,Hunter Henry
Kadarius Toney,7.3,WR/RB/TE,4.3,Royce Freeman
Jason Myers,4.0,K,10.3,Brandon McManus
LV,6.0,D/ST,11.0,PHI

Munch and McMunchkins,109.28,vs.,123.96,Inferno F.C.
Zach Wilson,1.78,QB,9.86,Justin Fields
D'Onta Foreman,22.5,RB,12.5,Najee Harris
Christian McCaffrey,12.8,RB,14.3,Joe Mixon
Isiah Pacheco,9.5,RB,13.3,Rachaad White
Stefon Diggs,3.6,WR,11.6,DK Metcalf
Adam Thielen,1.1,WR,10.3,Chris Godwin
DeVonta Smith,27.3,WR,2.9,Parris Campbell
Travis Kelce,14.3,TE,8.2,Dallas Goedert
Jamaal Williams,2.4,WR/RB/TE,19.5,Devin Singletary
Evan McPherson,4.0,K,13.5,Robbie Gould
MIN,10.0,D/ST,8.0,BAL

CeeDee’s Nutz,122.48,vs.,117.0,bformell
Josh Allen,21.98,QB,12.2,Geno Smith
Michael Carter,7.5,RB,21.5,James Conner
Joshua Kelley,4.7,RB,3.9,Raheem Mostert
Jaylen Warren,3.5,RB,17.6,Derrick Henry
CeeDee Lamb,29.0,WR,0.0,Marquez Valdes-Scantling
Tee Higgins,22.8,WR,10.2,Amari Cooper
Donovan Peoples-Jones,0.7,WR,3.0,Marvin Jones
Tyler Conklin,5.4,TE,6.0,Mark Andrews
Darius Slayton,9.9,WR/RB/TE,25.9,Tyler Higbee
Daniel Carlson,5.0,K,11.7,Jake Elliott
GB,12.0,D/ST,5.0,ARI

Aaron’s Drug Adventures,118.66,vs.,108.44,klabs_smelly_dookey
Daniel Jones,19.76,QB,11.34,Tom Brady
Antonio Gibson,4.1,RB,12.6,Ezekiel Elliott
Zack Moss,7.5,RB,4.4,Aaron Jones
David Montgomery,8.4,RB,33.7,Cam Akers
Isaiah Hodgins,18.9,WR,5.9,Michael Pittman
Treylon Burks,1.5,WR,3.6,Tyler Boyd
Christian Watson,7.9,WR,8.9,Diontae Johnson
Dawson Knox,11.3,TE,10.1,Pat Freiermuth
Russell Gage,9.0,WR/RB/TE,2.5,Elijah Moore
Graham Gano,15.3,K,5.4,Michael Badgley
JAX,15.0,D/ST,10.0,BUF

The Hardly Know 'Ers,93.8,vs.,101.5,Juju and Jujuju
Joe Burrow,23.5,QB,5.5,Justin Herbert
Zonovan Knight,1.8,RB,21.9,Austin Ekeler
Travis Etienne,12.7,RB,5.5,Josh Jacobs
Latavius Murray,6.5,RB,9.2,Dalvin Cook
A.J. Brown,13.3,WR,12.3,Tyreek Hill
DeAndre Hopkins,0.9,WR,4.2,JuJu Smith-Schuster
Ja'Marr Chase,9.9,WR,25.3,Justin Jefferson
Dalton Schultz,5.8,TE,0.0,Gerald Everett
Mike Evans,4.4,WR/RB/TE,1.6,Zay Jones
Cameron Dicker,8.0,K,9.0,Justin Tucker
TB,7.0,D/ST,7.0,SF

PatnMahomies,127.06,vs.,136.28,Los Angeles Rams
Patrick Mahomes,23.76,QB,26.98,Dak Prescott
Kenneth Walker,11.5,RB,18.0,Alvin Kamara
Rhamondre Stevenson,1.3,RB,11.0,Tony Pollard
Leonard Fournette,20.7,RB,23.3,Saquon Barkley
Amon-Ra St. Brown,11.1,WR,3.0,Garrett Wilson
Brandon Aiyuk,10.6,WR,2.5,Davante Adams
Terry McLaurin,15.7,WR,15.9,Keenan Allen
George Kittle,27.0,TE,14.8,Evan Engram
David Njoku,2.4,WR/RB/TE,5.6,Miles Sanders
Nick Folk,0.0,K,19.2,Brett Maher
CLE,3.0,D/ST,-4.0,DET

