Dirty Kev and the Boyz,96.06,vs.,111.14,Inferno F.C.
Ryan Tannehill,17.76,QB,2.94,Justin Fields
Jonathan Taylor,10.6,RB,11.6,Najee Harris
D'Andre Swift,6.1,RB,5.3,Joe Mixon
J.K. Dobbins,5.0,RB,19.6,Devin Singletary
Jaylen Waddle,13.1,WR,14.9,DK Metcalf
Jerry Jeudy,2.7,WR,12.9,Drake London
DJ Moore,2.0,WR,3.2,Brandin Cooks
T.J. Hockenson,9.3,TE,10.1,Dallas Goedert
Allen Lazard,12.5,WR/RB/TE,9.6,Curtis Samuel
Matt Gay,9.0,K,9.0,Ryan Succop
MIA,8.0,D/ST,12.0,BAL

Munch and McMunchkins,174.12,vs.,108.06,J E T S NONONO
Lamar Jackson,39.42,QB,12.36,Kyler Murray
Christian McCaffrey,12.5,RB,17.3,Nick Chubb
Cordarrelle Patterson,21.8,RB,3.5,Tyler Allgeier
James Robinson,19.1,RB,3.1,Brandon Bolden
Stefon Diggs,10.9,WR,14.4,Cooper Kupp
Adam Thielen,15.1,WR,7.4,Sterling Shepard
Rashod Bateman,4.9,WR,8.0,Mike Williams
Kyle Pitts,11.2,TE,1.2,Hayden Hurst
DeVonta Smith,26.9,WR/RB/TE,16.3,Romeo Doubs
Evan McPherson,10.3,K,5.5,Brandon McManus
MIN,2.0,D/ST,19.0,PHI

CeeDee’s Nutz,124.3,vs.,99.0,Aaron’s Drug Adventures
Josh Allen,24.7,QB,16.1,Aaron Rodgers
Alvin Kamara,6.3,RB,10.5,Antonio Gibson
Kareem Hunt,7.6,RB,1.1,David Montgomery
Breece Hall,12.2,RB,5.5,Nyheim Hines
CeeDee Lamb,18.7,WR,18.7,Russell Gage
Tee Higgins,11.8,WR,12.1,Tyler Lockett
Isaiah McKenzie,17.7,WR,13.7,Courtland Sutton
Zach Ertz,7.5,TE,15.9,Travis Kelce
Michael Carter,5.1,WR/RB/TE,0.0,Hunter Renfrow
Daniel Carlson,10.7,K,5.4,Cade York
PIT,2.0,D/ST,0.0,NYG

klabs_smelly_dookey,121.0,vs.,93.24,Juju and Jujuju
Jalen Hurts,27.6,QB,11.44,Tua Tagovailoa
Dalvin Cook,13.6,RB,9.3,Austin Ekeler
Aaron Jones,4.2,RB,11.2,Josh Jacobs
Ezekiel Elliott,14.0,RB,15.2,Chase Edmonds
Michael Pittman,11.2,WR,2.9,Justin Jefferson
Diontae Johnson,12.4,WR,4.3,Tyreek Hill
Deebo Samuel,10.4,WR,7.9,Noah Brown
Pat Freiermuth,5.1,TE,0.0,O.J. Howard
Clyde Edwards-Helaire,12.4,WR/RB/TE,11.4,JuJu Smith-Schuster
Robbie Gould,6.1,K,9.6,Justin Tucker
BUF,4.0,D/ST,10.0,SF

The Hardly Know 'Ers,97.8,vs.,115.06,bformell
Joe Burrow,23.0,QB,9.06,Russell Wilson
Javonte Williams,7.5,RB,22.8,Derrick Henry
Travis Etienne,9.0,RB,7.2,James Conner
Dameon Pierce,15.1,RB,1.1,Raheem Mostert
Ja'Marr Chase,9.7,WR,19.6,Amari Cooper
A.J. Brown,17.0,WR,3.3,Allen Robinson
Robbie Chosen,1.9,WR,6.8,Marquez Valdes-Scantling
Juwan Johnson,0.0,TE,24.9,Mark Andrews
Treylon Burks,2.6,WR/RB/TE,8.1,Tyler Higbee
Tyler Bass,5.0,K,6.2,Jake Elliott
TB,7.0,D/ST,6.0,LAR

PatnMahomies,135.68,vs.,99.96,Los Angeles Rams
Patrick Mahomes,17.08,QB,10.16,Matthew Stafford
Leonard Fournette,9.5,RB,20.6,Saquon Barkley
Darrell Henderson,1.7,RB,4.9,Miles Sanders
Rhamondre Stevenson,18.1,RB,10.1,Jeff Wilson
Terry McLaurin,13.2,WR,11.7,Davante Adams
Brandon Aiyuk,11.4,WR,5.2,Gabe Davis
Amon-Ra St. Brown,10.3,WR,7.4,Michael Thomas
David Njoku,19.4,TE,3.7,Darren Waller
Marquise Brown,21.0,WR/RB/TE,16.2,Christian Kirk
Greg Joseph,4.0,K,2.0,Wil Lutz
CLE,10.0,D/ST,8.0,CHI

