Dirty Kev and the Boyz,94.3,vs.,126.96,Los Angeles Rams
Trevor Lawrence,16.7,QB,7.56,Marcus Mariota
Eno Benjamin,3.2,RB,4.8,Brian Robinson
AJ Dillon,4.4,RB,15.3,Miles Sanders
D'Andre Swift,6.5,RB,0.6,Alexander Mattison
Jaylen Waddle,17.0,WR,4.3,Gabe Davis
DeAndre Hopkins,11.6,WR,31.6,Davante Adams
Chris Olave,10.1,WR,17.6,Christian Kirk
T.J. Hockenson,11.5,TE,1.3,Evan Engram
DJ Moore,3.4,WR/RB/TE,12.9,Garrett Wilson
Jason Myers,8.9,K,5.0,Jason Sanders
LV,1.0,D/ST,26.0,NE

Munch and McMunchkins,111.22,vs.,60.04,Aaron’s Drug Adventures
Lamar Jackson,16.52,QB,13.64,Aaron Rodgers
Cordarrelle Patterson,17.8,RB,5.7,Antonio Gibson
James Robinson,12.3,RB,4.9,David Montgomery
D'Onta Foreman,3.1,RB,0.0,Nyheim Hines
Stefon Diggs,11.8,WR,6.5,Mike Evans
Tyler Lockett,15.2,WR,12.8,Terrace Marshall
DeVonta Smith,3.2,WR,4.1,Hunter Renfrow
Travis Kelce,15.6,TE,4.0,Dawson Knox
Kyle Pitts,3.7,WR/RB/TE,3.4,Caleb Huntley
Evan McPherson,6.0,K,0.0,Dustin Hopkins
MIN,6.0,D/ST,5.0,JAX

J E T S NONONO,124.2,vs.,92.1,CeeDee’s Nutz
Kyler Murray,18.0,QB,22.8,Josh Allen
Jamaal Williams,10.1,RB,7.7,Alvin Kamara
Tyler Allgeier,12.8,RB,15.1,Michael Carter
Kenyan Drake,23.9,RB,1.2,Sony Michel
Allen Lazard,16.7,WR,9.5,Tee Higgins
Romeo Doubs,2.3,WR,4.9,Jakobi Meyers
Cooper Kupp,21.8,WR,3.1,Isaiah McKenzie
Robert Tonyan,4.4,TE,12.5,Zach Ertz
Kalif Raymond,3.2,WR/RB/TE,2.7,Mack Hollins
Matt Prater,3.0,K,9.6,Daniel Carlson
PHI,8.0,D/ST,3.0,GB

Inferno F.C.,195.92,vs.,59.22,klabs_smelly_dookey
Justin Fields,42.72,QB,19.02,Jalen Hurts
Samaje Perine,6.9,RB,12.6,Dalvin Cook
Joe Mixon,53.1,RB,5.5,Aaron Jones
Devin Singletary,6.8,RB,2.4,Clyde Edwards-Helaire
DK Metcalf,12.2,WR,3.7,Michael Pittman
Chris Godwin,7.2,WR,0.0,Elijah Moore
Joshua Palmer,14.6,WR,6.9,Tyler Boyd
Dallas Goedert,20.0,TE,0.8,Mike Gesicki
Curtis Samuel,15.6,WR/RB/TE,2.3,Khalil Herbert
Ryan Succop,12.8,K,1.0,Michael Badgley
KC,4.0,D/ST,5.0,BUF

The Hardly Know 'Ers,121.74,vs.,151.24,PatnMahomies
Joe Burrow,19.14,QB,34.14,Patrick Mahomes
Dameon Pierce,13.9,RB,8.5,Leonard Fournette
Travis Etienne,25.6,RB,26.4,Kenneth Walker
Deon Jackson,4.6,RB,14.5,Rhamondre Stevenson
Rondale Moore,10.9,WR,8.1,Terry McLaurin
Ben Skowronek,0.0,WR,16.9,Mecole Hardman
A.J. Brown,13.9,WR,7.5,Amon-Ra St. Brown
Cole Kmet,19.5,TE,3.1,C.J. Uzomah
Robbie Chosen,0.1,WR/RB/TE,5.6,Darrell Henderson
Tyler Bass,7.1,K,18.5,Nick Folk
TEN,7.0,D/ST,8.0,SEA

Juju and Jujuju,128.02,vs.,89.1,bformell
Justin Herbert,12.1,QB,20.8,Geno Smith
Austin Ekeler,20.6,RB,8.9,James Conner
Josh Jacobs,10.2,RB,8.6,Raheem Mostert
Rex Burkhead,2.0,RB,23.5,Derrick Henry
JuJu Smith-Schuster,13.8,WR,1.7,Marquez Valdes-Scantling
Tyreek Hill,23.8,WR,7.3,Marvin Jones
Justin Jefferson,22.0,WR,3.9,Allen Robinson
Taysom Hill,1.12,TE,0.0,Tyler Higbee
Gerald Everett,6.1,WR/RB/TE,7.4,Jerick McKinnon
Justin Tucker,10.3,K,3.0,Jake Elliott
CIN,6.0,D/ST,4.0,LAR

